No.,Username,Text,Created_At,Replies,Favourite_Count,View_Count
73,Jowita #Nawrocki2025,"O sprawczości Rafała jako prezydenta stolicy najlepiej przypomina walka z awarią Czajki, która zalałaby fekaliami Wisłę gdyby nie szybka pomoc i decyzje @MorawieckiM i @mblaszczak.
@trzaskowski_ są tacy co pamiętają. https://t.co/CiNiwUB6Wq",Fri May 09 09:07:49 +0000 2025,9,550,6737
74,Max Hübner,"Karol Nawrocki (Andrzej Kmicic) przychodzi do Rafała Trzaskowskiego (Bogusław Radziwiłł) jako szpieg szukający zmowy przeciwko interesom Rzeczpospolitej, by zrozumieć jakie są intencje Trzaskowskiego.

To jest tak niewiarygodnie adekwatne, że aż sam nie mogę w to uwierzyć. https://t.co/mlyDwJSOQ5",Sun May 11 13:00:57 +0000 2025,17,304,20422
75,🇵🇱 MARCIN EDO,"Trzaskowski wyprowadzony z równowagi.
Traci czucie w kolanach i bruździe międzypośladkowej.
@NawrockiKn nokautuje tego pipofleta. https://t.co/1DeNfb0In7",Mon May 12 19:05:53 +0000 2025,58,2569,54430
76,Janusz Kowalski 🇵🇱,Karol Nawrocki ZMASAKROWAŁ Rafała Trzaskowskiego! ✌️🇵🇱,Mon May 12 19:03:09 +0000 2025,237,1080,16070
77,Krzysztof Sałek PO Stalowa Wola,„Decyzja prezesa” pięknie wyjaśniona - takiego Rafała #Trzaskowski2025 nam trzeba. „Żeby nie było przekrętów takich” jak Nawrocki jest udziałem. Prawdą prosto między oczy. Brawo ✌️ https://t.co/4e72vVivts,Mon May 12 19:26:02 +0000 2025,101,1677,28754
78,Ambasada III RP,"Ładnie Rafał Trzaskowski dopierdala Nawrockiemu w temacie uczciwości i wyłudzonego mieszkania. Nie powiem, miło się to ogląda 😁👏",Mon May 12 18:43:46 +0000 2025,3,207,1303
79,Zbigniew Konwiński,R. Trzaskowski uderza w Nawrockiego mieszkaniem. Co robi Nawrocki? Plącze się w zeznaniach. Rafał na to: hucpa i bezpieczelność. #WygraCałaPolska #Trzaskowski2025,Mon May 12 19:04:04 +0000 2025,33,396,6296
80,Rafał Trzaskowski,"Głosujesz za granicą? 13 maja to już ostatni dzień, żeby się zarejestrować!

Każdy głos jest ważny. A rejestracja zajmie Ci dosłownie 2 minuty. Masz czas do 23.59 lokalnego czasu.

Wejdź na https://t.co/ZWosxjEmHX, zarejestruj się i współdecyduj o przyszłości Polski ✌️ https://t.co/a60Sj4K3yh",Tue May 13 09:09:01 +0000 2025,453,2765,102493
81,Rafał Trzaskowski,"Wyjątkowe spotkanie. Pani Barbara Mazurkiewicz ""Muszka"". Urodzona w Warszawie. W czasie wojny była sanitariuszką i łączniczką AK. W 1944 r. szyła biało-czerwone opaski dla Powstańców.

Dziś ma 101 lat. Mieszka w Łodzi. I postanowiła przyjść na mój wiec. Dziękuję, Pani Barbaro. Za https://t.co/nLrA2tKDwt",Fri May 09 18:57:45 +0000 2025,303,4033,78154
82,Rafał Trzaskowski,"Chmielna. Reaktywacja.

4/4 https://t.co/9qgMvtsddM",Fri May 09 08:31:59 +0000 2025,50,695,39955
