No.,Username,Text,Created_At,Replies,Favourite_Count,View_Count
68,Aleksander Slowinski,"@DorotaKania2 ABW, TVN, DPS i MOPS razem przeciw Karolowi. Ale wy macie zryte banie!

Prawda jest taka, że Nawrocki skłamał na debacie, gdy mówił, że ma jedno mieszkanie. Dziennikarze wykonali swoją pracę i okazało znaleźli drugie. Pan Jerzy to tylko bonus do całej akcji zatajania majątku.",Mon May 05 23:38:35 +0000 2025,0,0,186
69,Michał Chmielewski (Ten_Psycholog),"Pamiętajcie, że jeśli pan Nawrocki wygrałby wybory prezydenckie, to za 30 lat na maturze z historii może pojawić się pytanie: 

Co się stało z panem Jerzym, po tym jak jego mieszkanie zostało własnością pana Nawrockiego? 

A) zniknął i nigdy się nie odnalazł 
B) zniknął i",Mon May 05 06:30:15 +0000 2025,10,393,4044
70,tvn24,"Kandydat PiS na prezydenta Karol Nawrocki spotkał się w Gabinecie Owalnym z prezydentem USA Donaldem Trumpem. Biały Dom opublikował zdjęcia ze spotkania polityków.
https://t.co/UqudCpAMBC",Fri May 02 04:57:19 +0000 2025,277,2178,73731
71,Bernie The Dog,"Alleluja! 
#KarolOszust płaci za mieszkanie, które wycyganił od starszego schorowanego człowieka. Oczywiście, że skoro jest jego, to płaci za nie rachunki, przecież nie chce mieć zadłużenia wobec wspólnoty mieszkaniowej albo żeby mu prąd odcięli...",Mon May 05 22:31:27 +0000 2025,1,9,85
72,rzep,"@mhorala @Nawrocki25 ➡️ To nie jest ""zwykła ludzka sytuacja"" - Nawrocki wykupił sobie po taniości mieszkanie, do którego nie miał uprawnień - wykorzystał do tego samotnego emeryta.

➡️Nawrocki niby miał się opiekować tym emerytem w zamian za mieszkanie a okazuje się, że Pan Jerzy od PONAD ROKU jest w",Mon May 05 12:56:54 +0000 2025,10,931,12933
73,Jerzy Chrabąszcz,"@MorawieckiM @NawrockiKn Polski szkoda dla Karola! Nawrocki to wytwór marketingu politycznego, wytwór sztabu, w środku pusty i beznadziejny. To takie głosowanie na opakowanie!",Mon May 05 22:16:43 +0000 2025,0,0,11
74,AYANFE™,"Nawrockiego
Karol Nawrocki,wspierany przez partię PiS, opiera swoją kampanię głównie na retoryce nacjonalistycznej,sporach historycznych i kontrowersyjnych sojuszach jak publiczne poparcie Donalda Trumpa mimo braku doświadczenia w urzędach publicznych i wyraźnego programu",Mon May 05 22:34:24 +0000 2025,1,0,49
75,tvn24,"Oto fakty, pytania i wątpliwości wokół 28-metrowej kawalerki, która stanęła w centrum kampanii wyborczej ⤵️
https://t.co/IYobezE7dX https://t.co/vITwq5e8ko",Mon May 05 12:04:10 +0000 2025,20,11,5813
76,Farmerka👩‍🌾,"@K_Stanowski Nie rozumiem tego braku logiki!
Przecież Pan Karol Nawrocki opiekował się tym starszym człowiekiem w ramach wolontariatu, a nie przymusu!
Pan Jerzy jest osobą sprawną na umyśle, nie jest ubezwłasnowolniony, jest osobą prawną, Pan Nawrocki nie jest jego sądowo ustanowionym",Mon May 05 08:11:23 +0000 2025,9,450,29012
77,Piotr Kurpiński,"@AnWi74 @domi_dlugosz @NawrockiKn Pan Jerzy był pod opieką pomocy dochodzącej z MOPS i to na ich wniosek został przyjęty w DPS-ie za 100 tys. zł rocznie z naszych podatków.  
Nawrocki dowiedział się o DPS-ie z onetu, to znaczy że nie widział P. Jerzego co najmniej 13 mies. (od IV 2024)...
https://t.co/yRmgVdiKYl",Mon May 05 23:37:49 +0000 2025,0,1,5
78,Farmerka👩‍🌾,"@szymon_holownia Wróć do szkoły Szymon. 
Przecież Pan Karol Nawrocki opiekował się tym starszym człowiekiem w ramach wolontariatu, a nie przymusu!
Pan Jerzy jest osobą sprawną na umyśle, nie jest ubezwłasnowolniony, jest osobą prawną, Pan Nawrocki nie jest jego sądowo ustanowionym opiekunem",Mon May 05 07:31:36 +0000 2025,11,217,8583
79,tvn24,"[AKTUALIZACJA] | Karol Nawrocki w Stanach Zjednoczonych w rozmowie z dziennikarzami stwierdził, że był pytany o stan praworządności w Polsce. Nie wskazał jednak nazwiska osoby, która formułowała takie zastrzeżenia. 
https://t.co/iUcXS0dL2f",Thu May 01 20:40:50 +0000 2025,73,138,12123
80,O.K.,"@SlawomirMentzen Wiem, że jest chaos medialny, dlatego spieszę z pomocą. Nawrocki to mieszkanie odkupił od tego człowieka po cenie, w opisywanym czasie, rynkowej. Pozwolił jednak panu Jerzemu mieszkać tam do końca życia i opłacał za niego rachunki. 🤷🏻‍♂️",Mon May 05 15:35:39 +0000 2025,1,223,3745
81,tvn24,"#JedenNaJeden | Dla Karola Nawrockiego fraza ""kocham Polskę"" oznacza głównie czerpanie osobistych korzyści za stanowiska - powiedział w rozmowie z @AgataAdamek współtwórca i pierwszy dyrektor Muzeum II Wojny Światowej w Gdańsku profesor Paweł Machcewicz.
https://t.co/irA3F7ZOae",Fri May 02 06:24:06 +0000 2025,72,427,20136
82,tvn24,"Kontrowersje wokół mieszkania Karola Nawrockiego zdominowały w poniedziałek kampanię wyborczą.
https://t.co/3xuN5sBduA",Mon May 05 19:52:15 +0000 2025,31,32,9488
83,Kardynał prawa Ala Kowalska 🇵🇱 🇪🇺 🇺🇦,"1. Proszę o chwilę uwagi‼️
Prawica już szeruje spin, że nic się nie stało, bo Nawrocki zapłacił Jerzemu 120 tys. za mieszkanie. Ówczesną rynkową cenę. Powołują się na TVN.
Wg TVN stało się to w 2012 r., choć umowę finalną zawarto w 2017.
A to oznacza, że de facto zawarto ⤵️",Mon May 05 16:28:50 +0000 2025,34,882,31828
84,tvn24,"Sprawa mieszkania Karola Nawrockiego zdominowała polityczną debatę w kampanii prezydenckiej. Sprawę komentowali w ""Podcaście politycznym"" w @tvn24plus @arletazalewska i @KonradPiasecki.

Zobacz cały odcinek:
🔗https://t.co/SYIMMFS2SI
https://t.co/RVpxW2JXn5",Mon May 05 14:09:55 +0000 2025,38,43,10136
