No.,Username,Text,Created_At,Replies,Favourite_Count,View_Count
43,Ola_Kru #TrzaskowskiTeam,"@MaciuB8 @gfkot Żal mi cię, głupi człowieku. Konfa chce  zablokowania akcesji Ukrainy do Nato, Nawrocki to poparł. Oddać rosji Ukrainę z jej zasobami i armią mogą chcieć tylko ludzie kremla. Mentzen mówi, że demokracja to głupi ustrój i dyktatura nie jest taka zła. Zrób sobie przysługę i pomyśl.",Thu May 22 21:33:43 +0000 2025,1,3,43
44,Monika🇵🇱🇪🇺🏳️‍🌈,"@styszka Wy pewnie nie wiecie z kim Mentzen rozmawiał, był tam Nawrocki czy Batyr 🤔",Thu May 22 21:31:48 +0000 2025,0,1,5
45,Kuba Follow your dreams,"@sawardega Jako że jestem zwykły żul i bandyta po podstawówce  poprę Nawrockiego w drugiej turze, nie chciałem w ogóle iść głosować w drugiej turze, ale dzięki temu że taki hate jest na X na Nawrockiego Plus w kilku kwestiach Mentzen i Nawrocki mają podobne poglądy zagłosuje na Nawrockiego",Thu May 22 21:30:51 +0000 2025,1,0,33
46,SexMaszyna2137jd69,"@Cenckiewicz Dupa sie pali kurwom z koalicji hahahahaha
Jebac was w dupe smiecie
Tylko nawrocki !!!!!",Thu May 22 21:29:55 +0000 2025,0,0,23
47,Jan #Mentzen2025,"Ciekawym trafem, jakoś media zaczęły zauważać @SlawomirMentzen dopiero po wyborach 🤔
#mentzengrilluje #Mentzen #Nawrocki",Thu May 22 21:29:29 +0000 2025,0,0,39
48,kasiatom #SnaW,"Według Interii udział Nawrockiego w kibolskiej ustawce „siedemdziesięciu na siedemdziesięciu w lesie” (wspomnianej w dzisiejszej rozmowie Mentzen-Nawrocki) miał miejsce w 2014 roku, Nawrocki był wtedy już dorosłym facetem (31 lat)....
#TylkoNieNawrocki https://t.co/hjxWkZf4MX",Thu May 22 21:22:01 +0000 2025,1,13,211
49,wowserio,Kiedy przed ustawką musiałeś wpaść do roboty coś podpisać #mentzen #nawrocki #wywiad #prezydent #ustawka #aktywizacjasportowa #sporttozdrowie #polska #warszawa #torun https://t.co/XsVGuNC96c,Thu May 22 21:19:00 +0000 2025,1,0,1381
50,marianna,"Karol Nawrocki i ustawki kibiców? To o tym wydarzeniu miał mówić Sławomir Mentzen Bóg Honor, zbrodniarze z @pisorgpl  https://t.co/cLea08yP2S via @OnetWiadomosci",Thu May 22 21:17:09 +0000 2025,0,0,4
51,Ramzes,"Rozmowa Nawrockiego z Mentzenem przypomina rozmowę studenta z profesorem na egzaminie

Student Nawrocki coś tam wie ale mówi bez przekonania mając nadzieję że Profesor Mentzen nie będzie dopytywał. Prof wydaje się wyrozumiały  ale nie wiadomo czy to naprawdę 
#ByleNieTrzaskowski",Thu May 22 21:07:38 +0000 2025,0,1,48
52,Polska w Europie #SilniRazem #FBPE,"Rozmowa Mentzen–#Nawrocki. Ekspertka zwraca uwagę na nieoczywisty aspekt. ""To uderzyło"" https://t.co/0A5jHzq0GO",Thu May 22 21:05:39 +0000 2025,0,0,35
53,sowa,Karol Nawrocki i ustawki kibiców? To o tym wydarzeniu miał mówić Sławomir Mentzen https://t.co/t2o4tpWHjb chuligan na prezydenta tzw. Polski po Magdalence '89,Thu May 22 21:04:54 +0000 2025,0,0,48
54,Podkomisja Smoleńska,"@moelleuse87 @BBochenczak @SlawomirMentzen @KONFEDERACJA_ @Nowa_Nadzieja_ Polityka historyczna. Proszę o punktację. A od ekonomii Nawrocki ma doradców, o czym wyraźnie wspomniał. Mentzen nie zna się na ochronie zdrowia i fizyce jądrowej- mamy mu wypomnieć te braki?",Thu May 22 21:03:00 +0000 2025,0,1,92
55,Zbigniew🇵🇱✝️🧯,"NAWROCKI, MENTZEN I USTAWKI. ZERO KAMPANII: STEPAN, PRZYDACZ, KWIATKOWSKI https://t.co/XVwmYuqyq9 via @YouTube",Thu May 22 21:02:50 +0000 2025,0,0,48
56,Wiedźmin pogromca pisowskich trolli,"@wkrawcz1 Ma powiedzieć to co myśli, a nie co chce usłyszeć Mentzen. Nawrocki powiedział to co chciał usłyszeć Mentzen i przez to się skompromitował. Wiadomo, że są różnice zdań i poglądów i lepiej być naturalnym.",Thu May 22 21:02:21 +0000 2025,1,3,73
57,Miko Andrzje,"@PodkomisjaS @BBochenczak @SlawomirMentzen @KONFEDERACJA_ @Nowa_Nadzieja_ Gdyby się nad tym zastanowić to prezydent nie prowadzi bez doradców żadnych spraw. Ale doradcy są różni. Trzeba mieć intuicję i się dokształcać. I nie wiem czy zauważyłeś misiek, ale Mentzen nie jest już kandydatem. Może pytać o co chce, a Nawrocki nie musiał przychodzić. Chciał",Thu May 22 21:02:15 +0000 2025,0,0,52
58,Kasjan Karpiński,"Nawrocki zgadzał się na wszystko do tego stopnia, że gdyby Mentzen chciał to ten by na niego i kawalerkę pana Jerzego zgodził się przepisać. https://t.co/pBz5cjzqM8",Thu May 22 21:01:09 +0000 2025,0,7,223
59,Piotr Marczuk,"@VikingCrv @spalinskipatryk Nawrocki ma szanse przejąć prawie cały opozycyjny elektorat na wsiach, gdzie Mentzen i Braun osiągali wyraźnie wyższe wyniki, niż w dużych miastach, gdzie, przynajmniej w przypadku Mentzena, jest nieco inna mentalność wyborcy. Matematyka tym razem stoi przeciw Trzaskowskiemu.",Thu May 22 21:00:23 +0000 2025,1,0,192
