No.,Username,Text,Created_At,Replies,Favourite_Count,View_Count
61,Bolek i Tola Polak nie katol 🇵🇱🇪🇺,@lisieckipawel Byle nie Nawrocki:) nawet mentzen jest o klasę wyżej od tego błazna kibola Alfonsa ;),Mon May 26 10:55:26 +0000 2025,0,1,35
62,Jarek 🇵🇱🇺🇦✌️SilniRazem✌️***** ***,"@Ten_Psycholog ...w sobotę rozmowa z kumplem (Mentzen), pracuje w służbach mundurowych: wyobraź siebie na galowo, państwowe odznaczenie wręcza Nawrocki. Patus, bił się w ustawkach, wciąga na wizji. Jak byś się czuł? 
Kumpla aż zatkało, ""Chyba bym nie odebrał""
Finał? Jednak Trzaskowski.",Mon May 26 10:45:43 +0000 2025,0,1,9
63,Masz Tu,"@leniwalewaczka Jeżeli nagle zaginęliby Trzaskowski, Nawrocki, Mentzen, Braun, Hołownia, Zandberg i Biejat to byśmy wybierali między Stanowskim a Maciakiem. Tak tylko mówię",Mon May 26 08:38:19 +0000 2025,1,4,665
64,Fedya B,"🇵🇱 Elections in Poland, results in first round:

Rafał Trzaskowski, Civic Platform:
31.2% — Centrist Pro-EU.

Karol Nawrocki, Law &amp; Justice:
29.7% — Centre-Right.

Sławomir Mentzen, Confederation:
14.8% — Libertarian.

Grezegorz Braun, Confederation:
6.3% — Right-Wing. #Poland https://t.co/ddW1apb7P6",Mon May 26 21:06:54 +0000 2025,0,0,79
65,Grzegorz GPS Świderski,"W rozmowie z @SlawomirMentzen'em @NawrockiKn poparł bez zastrzeżeń Deklarację Toruńską, którą i ja popieram w całości. No to teraz ja poprę punkty programu, który Nawrocki też poparł w całości, stając obok Suchockiej, Komorowskiego, Marcinkiewicza, Tuska i Szydło. 

Mentzen nie",Mon May 26 11:31:24 +0000 2025,0,9,606
66,Rembar🇵🇱,"✊🏻Oby Nawrocki się wycofał, by od nowa zaczęła się dwutygodniowa druga tura, tym razem Trzaskowski vs Mentzen🍻
🍿To jest za dobre kino, by już zaraz miało się skończyć❗
#TrzaskNASK #snus #PiwoZRadkiem #Onet #Murański #Tusk #Trzaskowki2025 #Nawrocki2025 #Mentzen2025",Mon May 26 19:46:52 +0000 2025,0,0,135
67,Magdalena,@szef_dywizji Bez zmian 6 głosów Karok Nawrocki plus 1 dla mnie najważniejszy mój mąż w pierwszej Mentzen i nigdy nie głosujący na PiS powiedział że napewno nie odda głosu na Trzaskowskiego,Sun May 25 20:16:20 +0000 2025,0,30,943
68,Idź Pod Prąd,"🔥 Giertych: Ks. Rydzyk głosi herezję! #IPPTVNaŻywo już o 13:00!
🍺 Mentzen na piwie z Trzaskowskim!
🤯 Nawrocki nark***nem? Co wciąga podczas debat?
📢 Wielkie Marsze przeszły przez Warszawę!
❓ Kogo poprze Mentzen?
🗳️ Kto wygra wybory?
#Polska2025 #Wybory #Trzaskowski #Mentzen https://t.co/AGieBrG9NL",Mon May 26 10:33:01 +0000 2025,2,25,789
69,gg,"Wiecie co szczerze to już mam w dupie tą drugą ture trzaskowski i Nawrocki sami sobie zgotowali taki los moj kandydat to mentzen i szkoda że nie trafil do drugiej tury 
#WyboryPrezydenckie2025 
#ByleNieNawrocki #ByleNieTrzaskowski",Mon May 26 10:48:49 +0000 2025,0,0,18
70,Oliwia.Papierska #SilniRazem⚡,"@JkmMikke Ruska nieodpowiedzialna  miotło, która przychodzi do sejmu się wyspać, która zamiast  wnuki bawić produkuje dzieci, których nie będzie w stanie wychować - Mentzen nic nie zrobił. Dał szansę obu Panom, a że Nawrocki to tylko zacofana kukła, alfons i oszust i sobie nie poradził to",Mon May 26 07:11:53 +0000 2025,7,31,1810
71,Abdiel 🇵🇱 🇵🇱 #GrzegorzBraun 🇵🇱 🇵🇱,Jakby teraz w II turze byli Nawrocki i Mentzen to jak byście zagłosowali biorąc pod uwagę ostatnim blamaż Mentzena?,Mon May 26 09:38:28 +0000 2025,0,0,50
72,Bersilev,"Gdyby dzisiaj była 1 tura, jakie poparcie miałby Mentzen a jakie Braun?😁 Jak sądzisz?
#Konfederacja #Mentzen #Braun #Sikorski #Trzaskowski #Nawrocki https://t.co/9nIk8xwzpb",Mon May 26 12:17:27 +0000 2025,0,0,74
73,Wana Dithe,"@K_Stanowski Mentzen zrobił najbardziej ludzki gest w tej kampanii.
Obiektywnie trzeba stwierdzić, że ten gest uzdrawia debatę publiczną w Polsce. 
A Stanowski za to atakuje Mentzena, bo Nawrocki może przez to stracić.
Śmiali się z ustawek, a tu reagują jakby Mentzen kogoś zabił na pasach.",Sun May 25 17:41:42 +0000 2025,63,2673,43058
74,Jakub,"No dobrze, podsumujmy co nam Karol Nawrocki ugotował u Mentzena bo to jest legendarna kopalnia: 

- przyznał, że Zielony Ład to wina PiS  

- przyznał, że PiS przyjął do Polski rekordowe 366 tysięcy migrantów tylko w latach 2018-2022  

- wyrzekł się Jarka, który wybrał go na https://t.co/ESWnqJ07ry",Thu May 22 17:35:41 +0000 2025,34,1148,27886
75,Piotr Parafiniuk,"#duda #nawrocki #stanowski #braun #mentzen #trump #wybory #zaorski #btc #forex #nasdaq   #GiertychDebil  #uw #ByleNieTrzaskowski David walczył o niepodległość Niemiec a dzisiaj UE robi z Niemców frajerów, nie dajmy zfrajerzyć Polski! Głosuj na Nawrocki https://t.co/LDSp0bqu6I",Mon May 26 12:32:18 +0000 2025,1,0,89
76,Karosław Jaczyński,"PiSowcy rzucili się na Mentzena za piwo z Trzaskowskim. No cóż w życiu są ważniejsze i fajniejsze rzeczy niż władza dzielona z Kaczyńskim. 
Na przykład wolność. 
#Mentzen #Nawrocki #Trzaskowski #ByleNieNawrocki #Batyr",Mon May 26 13:52:49 +0000 2025,0,0,8
77,pE.symista🥀,"jeśli w II turze byłby Mentzen z Nawrockim, zagłosowałabym na Mentzena. Nawrocki to dno dna. wstyd totalny. obciach stulecia.",Mon May 26 10:00:00 +0000 2025,1,1,49
78,Mauryssss,"Ludzie nie rozumiecie, Nawrocki wziął snusa by wymusić na Trzaskowskim badania na obecność narkotyków. Mentzen specjalnie zaprosił Trzaskowskiego na piwo aby ludzie się oburzyli i zagłosowali na Nawrockiego. Efekt udany, poparcie Nawrockiego rośnie.

#Wybory2025 #Nawrocki2025",Mon May 26 10:03:15 +0000 2025,0,0,23
79,Daniel Obajtek,"Jesteśmy właśnie po debacie z udziałem Karola Nawrockiego u Sławomira Mentzena – w nietypowym, dynamicznym formacie: szybkie pytania „tak” lub „nie”, wolne pytania, ale także szczegółowa analiza deklaracji w sprawach kluczowych dla Polski, Polek i Polaków. Karol Nawrocki nie https://t.co/FhBiB2AaPP",Thu May 22 12:36:02 +0000 2025,63,704,9406
80,Robert S 🇵🇱🏴󠁧󠁢󠁥󠁮󠁧󠁿,Wywiad Mentzen Nawrocki.. https://t.co/8YNQCyxp1h,Sun May 25 18:24:05 +0000 2025,0,2,122
81,Tobiasz Stelmaszczyk,Mentzen pijący piwo razem z @sikorskiradek i @trzaskowski_ mi ogl to nie przeszkadza bo widać że w polityce może być jeszcze normalnie A mam małe marzenie jeszcze przed niedzelno druga tura aby Nawrocki z Trzaskowskim też wspólnie wypili sobie piwo niech to bd sygnał dobry dla Pl,Sun May 25 20:30:11 +0000 2025,1,0,25
82,Piotr Parafiniuk,#duda #nawrocki #stanowski #braun #mentzen #trump #wybory #zaorski #btc #forex #nasdaq #dax #nieruchomości #biznes #KORWIN #nawyki #fornal #zawiercie #GiertychDebil #piagów #uw Najważniejsze wydarzenia globalne https://t.co/eBsQdouYmm,Mon May 26 23:20:26 +0000 2025,1,0,85
83,omgoat,"@OficjalneZero kto wygrał? Trzaskowski wygrał, miał mieć ostre grillowanie, ostrzejsze niż Nawrocki, tymczasem Mentzen zgrillował się sam i stracił wyborców...
Panie Sławku, przynieś mi piwo.",Sun May 25 10:46:27 +0000 2025,1,17,631
84,Maciej Banach,"@SlawomirMentzen Teraz jechać z lewakami. Wszyscy na prawicy Braun, Nawrocki, Mentzen, Bosak (kolejność dowolna). Zbyt dużo jest obecnie na szali aby bawić się w codzienna polityke",Mon May 26 12:03:15 +0000 2025,1,4,112
85,andrzej iracjonalny,Nawrocki w ostatnich dniach zaprezentował się jako bojówka kibicowska oraz człowiek z uziemieniami. A mentzen który po wywiadzie z Trzaskowski i Nawrockim z geniusza politycznego stał się dzieckiem które zostało wykiwane. A Trzaskowski miał słabsze momenty jak kłamstwa na debacie,Sun May 25 20:43:26 +0000 2025,0,0,28
86,Krzych,"@JkmMikke Tusk do dymisji, Nawrocki rezygnuje, Mentzen w drugiej turze!",Mon May 26 21:00:03 +0000 2025,0,4,2725
